observer_asn,observer_is_rpki,timestamp,attack_type,attacker_asn,prefix,as_path_length
10990,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10990,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
9208,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1280,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7941,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11525,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11017,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3855,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5391,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4374,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6939,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,2
6939,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9500,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9500,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
3359,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
800,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4385,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9505,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
803,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,2
803,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11042,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
293,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
293,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3367,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2857,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
819,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6456,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1853,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1351,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6473,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7500,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2381,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2381,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11597,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8529,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6994,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11090,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11090,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
3925,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11605,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11096,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7001,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10075,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4965,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8038,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4455,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8551,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10089,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10089,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
11109,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8046,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9584,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7030,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11127,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7545,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7545,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
4474,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7034,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8057,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8059,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9083,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11142,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3465,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7057,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1426,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5022,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9119,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9119,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
6561,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11170,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5541,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6565,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11178,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7595,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4531,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2484,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7091,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7604,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7604,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
5048,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4538,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8123,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2495,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5056,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7106,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11203,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6596,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6597,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10700,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8657,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8148,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5078,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8151,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7642,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6621,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6621,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
8158,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4581,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4594,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6643,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11255,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6648,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6648,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
6648,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
10745,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9211,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3580,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6653,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
57,False,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,3
2698,False,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,3
10423,True,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,1
7896,False,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,3
7896,False,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,4
6939,True,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,2
2381,False,1771013710,PREFIX_HIJACK,10423,1.2.0.0/16,2
